order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city,Product_price
OD4174,Ramesh,21-07-2017,2017,July,7,21,Oil & Masala,Edible Oil & Ghee,780.8,0.26,499.2,1280,63.93442623,South,Coimbatore,1280.26
OD4175,Ganesh,30-09-2015,2015,September,9,30,Fruits & Veggies,Organic Fruits,1060.38,0.14,172.62,1233,16.27906977,South,Bodi,1233.14
OD4176,Harish,03-10-2018,2018,October,10,3,Bakery,Biscuits,393.7,0.11,241.3,635,61.29032258,South,Pudukottai,635.11
OD4177,Komal,02-07-2016,2016,July,7,2,"Eggs, Meat & Fish",Mutton,1478.4,0.12,831.6,2310,56.25,South,Salem,2310.12
OD4178,Haseena,02-07-2016,2016,July,7,2,Fruits & Veggies,Fresh Vegetables,1359.12,0.14,1067.88,2427,78.57142857,South,Tirunelveli,2427.14
OD4179,Sheeba,19-03-2016,2016,March,3,19,Fruits & Veggies,Organic Vegetables,1705.62,0.34,128.38,1834,7.52688172,South,Tirunelveli,1834.34
OD4180,Sharon,03-06-2018,2018,June,6,3,"Eggs, Meat & Fish",Eggs,974.16,0.34,501.84,1476,51.51515152,South,Perambalur,1476.34
OD4181,Anu,03-02-2018,2018,February,2,3,"Eggs, Meat & Fish",Fish,1741.74,0.31,491.26,2233,28.20512821,South,Krishnagiri,2233.31
OD4182,Vidya,13-11-2016,2016,November,11,13,Bakery,Breads & Buns,2015.85,0.22,249.15,2265,12.35955056,South,Krishnagiri,2265.22
OD4183,Shah,06-04-2016,2016,April,4,6,Bakery,Breads & Buns,1137.72,0.33,359.28,1497,31.57894737,South,Cumbum,1497.33
OD4184,Amrish,14-10-2017,2017,October,10,14,Food Grains,Rice,756.5,0.27,133.5,890,17.64705882,South,Dharmapuri,890.27
OD4185,Esther,08-09-2017,2017,September,9,8,Oil & Masala,Edible Oil & Ghee,783.2,0.13,195.8,979,25,South,Virudhunagar,979.13
OD4186,Komal,05-09-2018,2018,September,9,5,Food Grains,Atta & Flour,1320.9,0.14,566.1,1887,42.85714286,South,Trichy,1887.14
OD4187,Sabeela,23-12-2018,2018,December,12,23,Oil & Masala,Edible Oil & Ghee,1860,0.25,465,2325,25,South,Namakkal,2325.25
OD4188,Kumar,22-12-2018,2018,December,12,22,Oil & Masala,Edible Oil & Ghee,1799.28,0.13,342.72,2142,19.04761905,South,Dindigul,2142.13
OD4189,Ramesh,09-09-2018,2018,September,9,9,Food Grains,Rice,1928.79,0.13,288.21,2217,14.94252874,South,Perambalur,2217.13
OD4190,Veena,05-11-2016,2016,November,11,5,Snacks,Cookies,319.76,0.21,251.24,571,78.57142857,South,Chennai,571.21
OD4191,Yusuf,22-01-2017,2017,January,1,22,Bakery,Cakes,2016.9,0.25,473.1,2490,23.45679012,South,Coimbatore,2490.25
OD4192,Aditi,21-03-2016,2016,March,3,21,Beverages,Soft Drinks,755.16,0.23,143.84,899,19.04761905,South,Virudhunagar,899.23
OD4193,Rumaiza,02-09-2017,2017,September,9,2,Snacks,Noodles,608.58,0.15,273.42,882,44.92753623,South,Namakkal,882.15
OD4194,Vinne,14-10-2017,2017,October,10,14,Food Grains,Organic Staples,359.31,0.3,249.69,609,69.49152542,South,Tenkasi,609.3
OD4195,Veronica,25-12-2016,2016,December,12,25,"Eggs, Meat & Fish",Eggs,681.5,0.35,493.5,1175,72.4137931,South,Cumbum,1175.35
OD4196,Ridhesh,12-08-2018,2018,August,8,12,Fruits & Veggies,Organic Vegetables,1700.88,0.22,537.12,2238,31.57894737,South,Pudukottai,2238.22
OD4197,Ram,30-12-2017,2017,December,12,30,Snacks,Noodles,1659.75,0.1,553.25,2213,33.33333333,South,Kanyakumari,2213.1
OD4198,Ram,03-12-2018,2018,December,12,3,"Eggs, Meat & Fish",Mutton,1084.16,0.11,851.84,1936,78.57142857,South,Kanyakumari,1936.11
OD4199,Shah,09-09-2018,2018,September,9,9,Snacks,Cookies,1124.91,0.34,168.09,1293,14.94252874,South,Dindigul,1293.34
OD4200,Komal,15-11-2015,2015,November,11,15,Fruits & Veggies,Fresh Fruits,1021.14,0.21,625.86,1647,61.29032258,South,Tenkasi,1647.21
OD4201,Sudha,20-09-2016,2016,September,9,20,Beverages,Soft Drinks,500.08,0.23,392.92,893,78.57142857,South,Bodi,893.23
OD4202,Akash,03-10-2018,2018,October,10,3,Fruits & Veggies,Organic Fruits,1167.54,0.29,845.46,2013,72.4137931,South,Salem,2013.29
OD4203,Muneer,22-12-2018,2018,December,12,22,Food Grains,Atta & Flour,665.28,0.31,522.72,1188,78.57142857,South,Cumbum,1188.31
OD4204,Hafiz,27-11-2018,2018,November,11,27,Snacks,Chocolates,507.65,0.16,415.35,923,81.81818182,South,Dindigul,923.16
OD4205,Ridhesh,13-09-2018,2018,September,9,13,"Eggs, Meat & Fish",Eggs,599.84,0.26,52.16,652,8.695652174,South,Karur,652.26
OD4206,Ram,25-11-2016,2016,November,11,25,"Eggs, Meat & Fish",Mutton,1216.34,0.29,777.66,1994,63.93442623,South,Kanyakumari,1994.29
OD4207,Harish,05-09-2018,2018,September,9,5,"Eggs, Meat & Fish",Eggs,521.28,0.21,202.72,724,38.88888889,South,Viluppuram,724.21
OD4208,Roshan,13-08-2018,2018,August,8,13,Oil & Masala,Masalas,2237.4,0.34,248.6,2486,11.11111111,South,Dharmapuri,2486.34
OD4209,Sheeba,13-08-2018,2018,August,8,13,Beverages,Health Drinks,1497.3,0.1,917.7,2415,61.29032258,South,Coimbatore,2415.1
OD4210,Shree,21-03-2015,2015,March,3,21,Food Grains,Organic Staples,2054.94,0.17,307.06,2362,14.94252874,South,Ooty,2362.17
OD4211,Ganesh,31-12-2017,2017,December,12,31,Bakery,Cakes,838.35,0.24,196.65,1035,23.45679012,South,Pudukottai,1035.24
OD4212,Harish,12-11-2018,2018,November,11,12,"Eggs, Meat & Fish",Mutton,406.4,0.25,101.6,508,25,South,Bodi,508.25
OD4213,Haseena,20-12-2015,2015,December,12,20,Snacks,Chocolates,394.98,0.1,286.02,681,72.4137931,South,Tenkasi,681.1
OD4214,Shree,15-09-2018,2018,September,9,15,Food Grains,Organic Staples,918.45,0.1,494.55,1413,53.84615385,South,Perambalur,1413.1
OD4215,Rumaiza,08-10-2017,2017,October,10,8,Beverages,Soft Drinks,1113.92,0.32,774.08,1888,69.49152542,South,Krishnagiri,1888.32
OD4216,Hussain,29-07-2017,2017,July,7,29,Bakery,Biscuits,1147.08,0.17,304.92,1452,26.58227848,South,Kanyakumari,1452.17
OD4217,Jackson,29-09-2018,2018,September,9,29,Food Grains,Atta & Flour,1298.46,0.11,639.54,1938,49.25373134,South,Perambalur,1938.11
OD4218,Malik,30-09-2015,2015,September,9,30,"Eggs, Meat & Fish",Fish,689.96,0.27,44.04,734,6.382978723,South,Bodi,734.27
OD4219,Harish,22-11-2016,2016,November,11,22,Fruits & Veggies,Organic Vegetables,1402.43,0.32,974.57,2377,69.49152542,South,Trichy,2377.32
OD4220,Shah,10-10-2016,2016,October,10,10,Oil & Masala,Masalas,1652.88,0.28,675.12,2328,40.84507042,South,Perambalur,2328.28
OD4221,Komal,19-09-2015,2015,September,9,19,"Eggs, Meat & Fish",Eggs,1234.2,0.16,217.8,1452,17.64705882,South,Perambalur,1452.16
OD4222,Sudeep,13-11-2016,2016,November,11,13,Snacks,Chocolates,434.56,0.19,244.44,679,56.25,South,Ramanadhapuram,679.19
OD4223,Haseena,03-06-2018,2018,June,6,3,"Eggs, Meat & Fish",Mutton,1309.56,0.12,249.44,1559,19.04761905,South,Vellore,1559.12
OD4224,Sheeba,20-12-2015,2015,December,12,20,"Eggs, Meat & Fish",Mutton,1712.16,0.14,375.84,2088,21.95121951,South,Virudhunagar,2088.14
OD4225,Adavan,13-08-2018,2018,August,8,13,"Eggs, Meat & Fish",Fish,1424.76,0.31,873.24,2298,61.29032258,South,Bodi,2298.31
OD4226,Ganesh,23-12-2018,2018,December,12,23,Bakery,Breads & Buns,1440.88,0.29,295.12,1736,20.48192771,South,Cumbum,1736.29
OD4227,Vinne,22-12-2018,2018,December,12,22,Bakery,Cakes,523.02,0.1,234.98,758,44.92753623,South,Ramanadhapuram,758.1
OD4228,Mathew,17-11-2018,2018,November,11,17,Bakery,Biscuits,531.44,0.27,52.56,584,9.89010989,South,Tenkasi,584.27
OD4229,Akash,14-01-2018,2018,January,1,14,Bakery,Biscuits,972.99,0.29,734.01,1707,75.43859649,South,Pudukottai,1707.29
OD4230,Sharon,16-04-2017,2017,April,4,16,Food Grains,Organic Staples,718.9,0.32,71.1,790,9.89010989,South,Madurai,790.32
OD4231,Vince,13-11-2017,2017,November,11,13,Food Grains,Dals & Pulses,941.7,0.28,153.3,1095,16.27906977,South,Dindigul,1095.28
OD4232,James,09-10-2016,2016,October,10,9,Bakery,Breads & Buns,1688.72,0.31,230.28,1919,13.63636364,South,Tenkasi,1919.31
OD4233,Ramesh,11-04-2018,2018,April,4,11,Fruits & Veggies,Fresh Vegetables,1080.06,0.21,68.94,1149,6.382978723,South,Ooty,1149.21
OD4234,Sudeep,17-01-2016,2016,January,1,17,Snacks,Cookies,1456.35,0.14,76.65,1533,5.263157895,South,Madurai,1533.14
OD4235,Amy,02-09-2017,2017,September,9,2,Beverages,Health Drinks,1832.1,0.14,137.9,1970,7.52688172,South,Karur,1970.14
OD4236,Yusuf,03-11-2015,2015,November,11,3,"Eggs, Meat & Fish",Eggs,1903.72,0.11,188.28,2092,9.89010989,South,Virudhunagar,2092.11
OD4237,Sheeba,21-03-2016,2016,March,3,21,Food Grains,Atta & Flour,1708.68,0.27,255.32,1964,14.94252874,South,Coimbatore,1964.27
OD4238,Vidya,06-06-2015,2015,June,6,6,Fruits & Veggies,Fresh Vegetables,1512.55,0.21,814.45,2327,53.84615385,South,Vellore,2327.21
OD4239,Veena,21-09-2018,2018,September,9,21,Bakery,Cakes,789.93,0.16,389.07,1179,49.25373134,South,Chennai,1179.16
OD4240,Veronica,11-12-2016,2016,December,12,11,Beverages,Soft Drinks,1847.61,0.26,433.39,2281,23.45679012,South,Theni,2281.26
OD4241,Yadav,09-10-2016,2016,October,10,9,Food Grains,Rice,1827.17,0.28,225.83,2053,12.35955056,South,Krishnagiri,2053.28
OD4242,Vinne,09-10-2016,2016,October,10,9,Fruits & Veggies,Organic Fruits,1600.95,0.15,862.05,2463,53.84615385,South,Ooty,2463.15
OD4243,Arvind,03-11-2018,2018,November,11,3,Oil & Masala,Masalas,563.14,0.23,197.86,761,35.13513514,South,Madurai,761.23
OD4244,Roshan,03-02-2018,2018,February,2,3,Snacks,Chocolates,2073.85,0.17,109.15,2183,5.263157895,South,Vellore,2183.17
OD4245,Suresh,20-05-2017,2017,May,5,20,"Eggs, Meat & Fish",Fish,1729.56,0.32,258.44,1988,14.94252874,South,Viluppuram,1988.32
OD4246,Ridhesh,02-02-2015,2015,February,2,2,Fruits & Veggies,Organic Vegetables,472.5,0.27,52.5,525,11.11111111,South,Vellore,525.27
OD4247,Jonas,06-09-2017,2017,September,9,6,Snacks,Noodles,759.45,0.21,155.55,915,20.48192771,South,Cumbum,915.21
OD4248,Malik,04-11-2018,2018,November,11,4,Beverages,Soft Drinks,1462.5,0.33,412.5,1875,28.20512821,South,Bodi,1875.33
OD4249,Adavan,14-01-2018,2018,January,1,14,Snacks,Cookies,469.7,0.22,300.3,770,63.93442623,South,Coimbatore,770.22
OD4250,Haseena,22-11-2016,2016,November,11,22,Food Grains,Rice,1544.8,0.34,386.2,1931,25,South,Cumbum,1931.34
OD4251,Suresh,09-06-2016,2016,June,6,9,Snacks,Cookies,808.17,0.28,214.83,1023,26.58227848,South,Kanyakumari,1023.28
OD4252,Amy,07-01-2018,2018,January,1,7,Bakery,Cakes,1323.2,0.22,330.8,1654,25,South,Chennai,1654.22
OD4253,Amrish,03-06-2018,2018,June,6,3,Bakery,Biscuits,841.32,0.14,265.68,1107,31.57894737,South,Tenkasi,1107.14
OD4254,Ramesh,04-12-2016,2016,December,12,4,"Eggs, Meat & Fish",Mutton,742.77,0.27,436.23,1179,58.73015873,South,Vellore,1179.27
OD4255,Arvind,29-07-2017,2017,July,7,29,Fruits & Veggies,Fresh Vegetables,1108.8,0.16,277.2,1386,25,South,Pudukottai,1386.16
OD4256,Harish,21-03-2016,2016,March,3,21,Snacks,Cookies,349.44,0.11,274.56,624,78.57142857,South,Dindigul,624.11
OD4257,Vince,29-05-2017,2017,May,5,29,"Eggs, Meat & Fish",Fish,1289.92,0.15,934.08,2224,72.4137931,South,Cumbum,2224.15
OD4258,Esther,20-11-2016,2016,November,11,20,Beverages,Health Drinks,518.7,0.26,146.3,665,28.20512821,South,Virudhunagar,665.26
OD4259,Ramesh,22-03-2015,2015,March,3,22,Food Grains,Organic Staples,1238.61,0.26,934.39,2173,75.43859649,South,Nagercoil,2173.26
OD4260,Esther,11-06-2018,2018,June,6,11,Snacks,Noodles,1287,0.34,143,1430,11.11111111,South,Krishnagiri,1430.34
OD4261,Vince,13-09-2016,2016,September,9,13,Oil & Masala,Edible Oil & Ghee,1059.1,0.29,453.9,1513,42.85714286,South,Karur,1513.29
OD4262,Haseena,20-05-2016,2016,May,5,20,Fruits & Veggies,Organic Fruits,793.8,0.33,186.2,980,23.45679012,South,Karur,980.33
OD4263,Amrish,09-06-2016,2016,June,6,9,Snacks,Noodles,1743.28,0.33,520.72,2264,29.87012987,South,Trichy,2264.33
OD4264,Ridhesh,20-11-2016,2016,November,11,20,Beverages,Health Drinks,784.02,0.16,289.98,1074,36.98630137,South,Ramanadhapuram,1074.16
OD4265,Yusuf,28-10-2017,2017,October,10,28,Oil & Masala,Spices,1192.72,0.34,561.28,1754,47.05882353,South,Perambalur,1754.34
OD4266,Ram,02-09-2017,2017,September,9,2,Food Grains,Dals & Pulses,1053.86,0.19,763.14,1817,72.4137931,South,Dindigul,1817.19
OD4267,Suresh,22-03-2015,2015,March,3,22,Bakery,Biscuits,1313.12,0.21,950.88,2264,72.4137931,South,Virudhunagar,2264.21
OD4268,Veronica,03-12-2016,2016,December,12,3,Fruits & Veggies,Fresh Fruits,813.28,0.32,382.72,1196,47.05882353,South,Krishnagiri,1196.32
OD4269,Vinne,14-01-2018,2018,January,1,14,"Eggs, Meat & Fish",Eggs,1525.2,0.24,114.8,1640,7.52688172,South,Dindigul,1640.24
OD4270,Jackson,13-11-2016,2016,November,11,13,Fruits & Veggies,Fresh Fruits,1724.8,0.1,235.2,1960,13.63636364,South,Kanyakumari,1960.1
OD4271,Muneer,03-12-2018,2018,December,12,3,Oil & Masala,Edible Oil & Ghee,570.95,0.27,30.05,601,5.263157895,South,Karur,601.27
OD4272,Arvind,13-08-2018,2018,August,8,13,Beverages,Soft Drinks,1028.36,0.11,65.64,1094,6.382978723,South,Trichy,1094.11
OD4273,Willams,20-09-2016,2016,September,9,20,Fruits & Veggies,Organic Vegetables,475.08,0.22,166.92,642,35.13513514,South,Ooty,642.22
OD4274,Hafiz,02-09-2017,2017,September,9,2,Bakery,Cakes,1300.32,0.28,505.68,1806,38.88888889,South,Ramanadhapuram,1806.28
OD4275,Ravi,03-11-2015,2015,November,11,3,Beverages,Soft Drinks,374.4,0.33,210.6,585,56.25,South,Dindigul,585.33
OD4276,Peer,08-01-2017,2017,January,1,8,Bakery,Cakes,1185.34,0.27,75.66,1261,6.382978723,South,Madurai,1261.27
OD4277,Ridhesh,22-09-2017,2017,September,9,22,Snacks,Cookies,1283.76,0.27,499.24,1783,38.88888889,South,Tenkasi,1783.27
OD4278,Shree,11-11-2018,2018,November,11,11,Food Grains,Organic Staples,920.26,0.23,58.74,979,6.382978723,West,Karur,979.23
OD4279,Anu,12-05-2017,2017,May,5,12,Beverages,Health Drinks,741.88,0.35,349.12,1091,47.05882353,West,Cumbum,1091.35
OD4280,Sudha,15-06-2018,2018,June,6,15,Bakery,Breads & Buns,688.5,0.14,161.5,850,23.45679012,West,Chennai,850.14
OD4281,Veena,11-08-2015,2015,August,8,11,Bakery,Cakes,1638.12,0.23,843.88,2482,51.51515152,West,Dharmapuri,2482.23
OD4282,Amrish,11-10-2015,2015,October,10,11,Oil & Masala,Spices,575.7,0.3,30.3,606,5.263157895,West,Viluppuram,606.3
OD4283,Muneer,06-12-2017,2017,December,12,6,Beverages,Health Drinks,563.55,0.16,99.45,663,17.64705882,West,Dindigul,663.16
OD4284,Willams,25-09-2017,2017,September,9,25,Food Grains,Atta & Flour,2346.5,0.25,123.5,2470,5.263157895,West,Ooty,2470.25
OD4285,Haseena,27-08-2016,2016,August,8,27,Fruits & Veggies,Organic Fruits,593.92,0.22,430.08,1024,72.4137931,West,Dindigul,1024.22
OD4286,Ramesh,09-08-2015,2015,August,8,9,Food Grains,Rice,1152.63,0.15,270.37,1423,23.45679012,West,Virudhunagar,1423.15
OD4287,Rumaiza,19-06-2016,2016,June,6,19,Bakery,Cakes,1124.62,0.25,814.38,1939,72.4137931,West,Cumbum,1939.25
OD4288,Malik,29-09-2015,2015,September,9,29,Bakery,Biscuits,421.06,0.24,147.94,569,35.13513514,West,Salem,569.24
OD4289,Malik,04-12-2017,2017,December,12,4,Beverages,Soft Drinks,1450.53,0.23,592.47,2043,40.84507042,West,Dindigul,2043.23
OD4290,Roshan,06-12-2016,2016,December,12,6,Fruits & Veggies,Organic Vegetables,611.65,0.16,329.35,941,53.84615385,West,Vellore,941.16
OD4291,Krithika,28-12-2018,2018,December,12,28,Fruits & Veggies,Fresh Vegetables,1342.7,0.17,972.3,2315,72.4137931,West,Ramanadhapuram,2315.17
OD4292,Adavan,29-09-2015,2015,September,9,29,"Eggs, Meat & Fish",Chicken,2174.13,0.24,324.87,2499,14.94252874,West,Vellore,2499.24
OD4293,Vinne,29-12-2017,2017,December,12,29,Snacks,Noodles,1402.77,0.27,1058.23,2461,75.43859649,West,Pudukottai,2461.27
OD4294,Peer,27-01-2015,2015,January,1,27,Bakery,Biscuits,1398.3,0.13,971.7,2370,69.49152542,West,Ooty,2370.13
OD4295,Amrish,25-11-2018,2018,November,11,25,Snacks,Cookies,1292.46,0.28,364.54,1657,28.20512821,West,Nagercoil,1657.28
OD4296,Ramesh,14-03-2015,2015,March,3,14,Beverages,Health Drinks,825.12,0.27,320.88,1146,38.88888889,West,Bodi,1146.27
OD4297,Krithika,10-06-2018,2018,June,6,10,Beverages,Soft Drinks,1163.5,0.19,626.5,1790,53.84615385,West,Theni,1790.19
OD4298,Muneer,29-01-2018,2018,January,1,29,Beverages,Soft Drinks,501.12,0.11,281.88,783,56.25,West,Dharmapuri,783.11
OD4299,Peer,28-05-2017,2017,May,5,28,Food Grains,Organic Staples,768,0.21,192,960,25,West,Ramanadhapuram,960.21
OD4300,James,27-12-2016,2016,December,12,27,"Eggs, Meat & Fish",Eggs,870.1,0.27,372.9,1243,42.85714286,West,Chennai,1243.27
OD4301,Shah,26-11-2017,2017,November,11,26,Fruits & Veggies,Organic Fruits,2075.64,0.33,395.36,2471,19.04761905,West,Viluppuram,2471.33
OD4302,Alan,03-11-2017,2017,November,11,3,Food Grains,Dals & Pulses,1237.47,0.23,933.53,2171,75.43859649,West,Karur,2171.23
OD4303,Arutra,06-12-2016,2016,December,12,6,Oil & Masala,Masalas,486.81,0.3,114.19,601,23.45679012,West,Tenkasi,601.3
OD4304,Yusuf,31-03-2015,2015,March,3,31,Snacks,Noodles,685.75,0.25,369.25,1055,53.84615385,West,Trichy,1055.25
OD4305,Ravi,23-09-2018,2018,September,9,23,Bakery,Cakes,1154.56,0.24,157.44,1312,13.63636364,West,Kanyakumari,1312.24
OD4306,Peer,15-09-2018,2018,September,9,15,"Eggs, Meat & Fish",Eggs,1115.84,0.26,152.16,1268,13.63636364,West,Viluppuram,1268.26
OD4307,Surya,08-03-2018,2018,March,3,8,Fruits & Veggies,Organic Vegetables,1227.6,0.21,92.4,1320,7.52688172,West,Viluppuram,1320.21
OD4308,Alan,25-09-2017,2017,September,9,25,Food Grains,Rice,1701.5,0.19,348.5,2050,20.48192771,West,Nagercoil,2050.19
OD4309,Sabeela,25-06-2016,2016,June,6,25,Fruits & Veggies,Fresh Vegetables,1222.68,0.23,106.32,1329,8.695652174,West,Karur,1329.23
OD4310,Sheeba,06-11-2018,2018,November,11,6,Food Grains,Organic Staples,1566.92,0.28,255.08,1822,16.27906977,West,Bodi,1822.28
OD4311,Ravi,18-06-2016,2016,June,6,18,Food Grains,Dals & Pulses,618.54,0.19,395.46,1014,63.93442623,West,Ramanadhapuram,1014.19
OD4312,Muneer,25-03-2015,2015,March,3,25,Beverages,Health Drinks,1453.16,0.25,683.84,2137,47.05882353,West,Coimbatore,2137.25
OD4313,Sabeela,25-03-2015,2015,March,3,25,"Eggs, Meat & Fish",Eggs,1638.84,0.27,312.16,1951,19.04761905,West,Theni,1951.27
OD4314,Sudha,17-04-2016,2016,April,4,17,Food Grains,Organic Staples,1368.99,0.25,804.01,2173,58.73015873,West,Perambalur,2173.25
OD4315,Haseena,05-08-2015,2015,August,8,5,Snacks,Cookies,1324.3,0.11,233.7,1558,17.64705882,West,Viluppuram,1558.11
OD4316,Adavan,25-11-2018,2018,November,11,25,Bakery,Breads & Buns,524.28,0.2,246.72,771,47.05882353,West,Tenkasi,771.2
OD4317,James,08-09-2017,2017,September,9,8,Snacks,Chocolates,1409.04,0.12,1062.96,2472,75.43859649,West,Bodi,2472.12
OD4318,Komal,07-07-2017,2017,July,7,7,Snacks,Cookies,568.1,0.26,305.9,874,53.84615385,West,Chennai,874.26
OD4319,Peer,08-09-2015,2015,September,9,8,"Eggs, Meat & Fish",Eggs,628.8,0.35,157.2,786,25,West,Viluppuram,786.35
OD4320,Akash,25-09-2016,2016,September,9,25,Oil & Masala,Edible Oil & Ghee,592.2,0.26,65.8,658,11.11111111,West,Vellore,658.26
OD4321,Jonas,06-11-2018,2018,November,11,6,Food Grains,Atta & Flour,1671.21,0.16,125.79,1797,7.52688172,West,Nagercoil,1797.16
OD4322,Jackson,21-09-2015,2015,September,9,21,Beverages,Health Drinks,1452.99,0.28,434.01,1887,29.87012987,West,Tirunelveli,1887.28
OD4323,Akash,26-07-2016,2016,July,7,26,Bakery,Cakes,512.33,0.1,50.67,563,9.89010989,West,Coimbatore,563.1
OD4324,Malik,05-05-2018,2018,May,5,5,Oil & Masala,Spices,1657.44,0.32,644.56,2302,38.88888889,West,Dindigul,2302.32
OD4325,Jackson,18-04-2015,2015,April,4,18,"Eggs, Meat & Fish",Eggs,1576.74,0.29,812.26,2389,51.51515152,West,Coimbatore,2389.29
OD4326,Amy,30-10-2017,2017,October,10,30,Snacks,Cookies,407.88,0.21,210.12,618,51.51515152,West,Perambalur,618.21
OD4327,Ramesh,11-08-2015,2015,August,8,11,Bakery,Breads & Buns,2162.94,0.14,138.06,2301,6.382978723,West,Dharmapuri,2301.14
OD4328,Ram,25-09-2017,2017,September,9,25,Beverages,Health Drinks,584.38,0.22,373.62,958,63.93442623,West,Tirunelveli,958.22
OD4329,Verma,18-02-2016,2016,February,2,18,"Eggs, Meat & Fish",Chicken,762.12,0.2,281.88,1044,36.98630137,West,Dharmapuri,1044.2
OD4330,James,17-04-2018,2018,April,4,17,Oil & Masala,Edible Oil & Ghee,669.6,0.22,74.4,744,11.11111111,West,Virudhunagar,744.22
OD4331,Vince,22-05-2016,2016,May,5,22,Food Grains,Dals & Pulses,1312.74,0.32,676.26,1989,51.51515152,West,Dharmapuri,1989.32
OD4332,Vinne,19-03-2016,2016,March,3,19,Beverages,Health Drinks,320.34,0.28,241.66,562,75.43859649,West,Theni,562.28
OD4333,Muneer,01-04-2018,2018,April,4,1,Snacks,Chocolates,494.46,0.31,108.54,603,21.95121951,West,Coimbatore,603.31
OD4334,Ganesh,10-12-2016,2016,December,12,10,Food Grains,Rice,655.75,0.17,419.25,1075,63.93442623,West,Tenkasi,1075.17
OD4335,Sheeba,14-11-2017,2017,November,11,14,Beverages,Health Drinks,2202.75,0.32,272.25,2475,12.35955056,West,Vellore,2475.32
OD4336,Sharon,10-09-2017,2017,September,9,10,Oil & Masala,Spices,2110.24,0.34,287.76,2398,13.63636364,West,Ooty,2398.34
OD4337,Amrish,11-06-2017,2017,June,6,11,Food Grains,Dals & Pulses,1131.03,0.24,461.97,1593,40.84507042,West,Kanyakumari,1593.24
OD4338,Hussain,12-11-2018,2018,November,11,12,Bakery,Biscuits,570.64,0.19,448.36,1019,78.57142857,West,Krishnagiri,1019.19
OD4339,Ravi,07-10-2017,2017,October,10,7,"Eggs, Meat & Fish",Chicken,439.45,0.35,359.55,799,81.81818182,West,Bodi,799.35
OD4340,Amy,12-03-2017,2017,March,3,12,Bakery,Breads & Buns,1576.25,0.29,848.75,2425,53.84615385,West,Ramanadhapuram,2425.29
OD4341,Esther,12-11-2015,2015,November,11,12,"Eggs, Meat & Fish",Fish,972.95,0.12,622.05,1595,63.93442623,West,Tirunelveli,1595.12
OD4342,Sheeba,27-05-2017,2017,May,5,27,Beverages,Soft Drinks,1762.49,0.18,468.51,2231,26.58227848,West,Pudukottai,2231.18
OD4343,Yusuf,20-01-2015,2015,January,1,20,"Eggs, Meat & Fish",Eggs,1511.25,0.18,813.75,2325,53.84615385,West,Krishnagiri,2325.18
OD4344,Jonas,26-05-2018,2018,May,5,26,Oil & Masala,Edible Oil & Ghee,1410.4,0.28,309.6,1720,21.95121951,West,Coimbatore,1720.28
OD4345,Sudeep,17-06-2017,2017,June,6,17,Bakery,Biscuits,608.12,0.23,52.88,661,8.695652174,West,Tenkasi,661.23
OD4346,Shah,21-07-2018,2018,July,7,21,Oil & Masala,Spices,2047.66,0.14,333.34,2381,16.27906977,West,Vellore,2381.14
OD4347,Aditi,27-09-2015,2015,September,9,27,Bakery,Breads & Buns,968.88,0.18,132.12,1101,13.63636364,West,Chennai,1101.18
OD4348,Ramesh,05-11-2018,2018,November,11,5,Bakery,Breads & Buns,1403.37,0.24,105.63,1509,7.52688172,West,Krishnagiri,1509.24
